channel,counts
0,1979246
1,398
2,278
3,190
4,140
5,96098
6,159264
7,163036
8,137961
9,113592
10,94592
11,82980
12,74443
13,67466
14,62846
15,57560
16,53618
17,50084
18,46874
19,44695
20,42138
21,39854
22,37468
23,35566
24,34059
25,32415
26,30309
27,29175
28,27892
29,26583
30,25356
31,24293
32,23623
33,22669
34,21385
35,20282
36,18968
37,17849
38,16497
39,15353
40,14183
41,13400
42,12305
43,11475
44,10636
45,9909
46,9098
47,8482
48,7818
49,7185
50,6612
51,6163
52,5651
53,5357
54,4845
55,4434
56,4202
57,3768
58,3651
59,3357
60,2996
61,2658
62,2470
63,2363
64,2095
65,1969
66,1757
67,1709
68,1538
69,1331
70,1287
71,1134
72,1086
73,989
74,910
75,874
76,753
77,696
78,589
79,539
80,543
81,467
82,431
83,420
84,361
85,329
86,299
87,286
88,283
89,239
90,216
91,181
92,167
93,165
94,133
95,123
96,128
97,107
98,104
99,85
100,59
101,82
102,79
103,56
104,60
105,52
106,42
107,50
108,43
109,25
110,39
111,25
112,31
113,21
114,17
115,16
116,20
117,22
118,19
119,24
120,12
121,11
122,12
123,10
124,8
125,13
126,6
127,7
128,9
129,4
130,5
131,2
132,6
133,7
134,7
135,5
136,7
137,2
138,2
139,5
140,5
141,6
142,3
143,4
144,2
145,2
146,4
147,4
148,4
149,0
150,3
151,1
152,3
153,2
154,2
155,4
156,5
157,1
158,2
159,6
160,1
161,5
162,1
163,6
164,3
165,1
166,4
167,5
168,4
169,1
170,4
171,2
172,2
173,3
174,3
175,1
176,3
177,2
178,1
179,0
180,3
181,0
182,5
183,3
184,1
185,3
186,1
187,0
188,2
189,0
190,3
191,2
192,0
193,2
194,1
195,1
196,2
197,3
198,2
199,1
200,2
201,3
202,1
203,2
204,0
205,0
206,1
207,3
208,2
209,2
210,3
211,4
212,3
213,1
214,2
215,1
216,2
217,2
218,1
219,1
220,2
221,1
222,0
223,2
224,1
225,1
226,2
227,1
228,3
229,3
230,1
231,1
232,2
233,2
234,1
235,1
236,3
237,2
238,1
239,2
240,2
241,2
242,2
243,0
244,1
245,1
246,2
247,1
248,1
249,0
250,0
251,4
252,4
253,3
254,1
255,0
256,0
257,1
258,0
259,3
260,2
261,0
262,0
263,3
264,3
265,0
266,0
267,0
268,1
269,0
270,1
271,0
272,0
273,1
274,3
275,1
276,1
277,3
278,0
279,0
280,1
281,0
282,3
283,1
284,2
285,2
286,0
287,0
288,3
289,0
290,1
291,0
292,1
293,2
294,3
295,2
296,2
297,2
298,0
299,1
300,2
301,0
302,2
303,0
304,0
305,2
306,0
307,2
308,1
309,2
310,2
311,1
312,2
313,1
314,1
315,1
316,0
317,2
318,3
319,2
320,1
321,0
322,1
323,0
324,3
325,1
326,4
327,3
328,0
329,0
330,1
331,2
332,2
333,1
334,4
335,3
336,2
337,2
338,1
339,1
340,2
341,0
342,0
343,1
344,3
345,1
346,2
347,0
348,2
349,5
350,3
351,1
352,1
353,3
354,0
355,2
356,3
357,4
358,5
359,4
360,0
361,4
362,7
363,12
364,8
365,9
366,10
367,14
368,9
369,17
370,23
371,15
372,36
373,24
374,25
375,43
376,24
377,45
378,41
379,48
380,37
381,39
382,47
383,69
384,58
385,55
386,52
387,60
388,63
389,54
390,47
391,48
392,55
393,49
394,51
395,46
396,46
397,48
398,31
399,28
400,21
401,14
402,23
403,16
404,9
405,10
406,5
407,5
408,5
409,7
410,6
411,4
412,6
413,5
414,3
415,8
416,4
417,3
418,5
419,4
420,2
421,4
422,3
423,4
424,4
425,0
426,3
427,3
428,5
429,2
430,0
431,2
432,2
433,2
434,2
435,2
436,0
437,2
438,2
439,2
440,1
441,1
442,1
443,1
444,0
445,2
446,0
447,3
448,2
449,1
450,0
451,0
452,1
453,1
454,2
455,0
456,1
457,1
458,0
459,3
460,4
461,0
462,1
463,1
464,2
465,1
466,2
467,3
468,0
469,0
470,1
471,0
472,1
473,2
474,1
475,0
476,2
477,0
478,1
479,0
480,0
481,0
482,0
483,1
484,1
485,0
486,2
487,6
488,3
489,0
490,0
491,0
492,0
493,0
494,0
495,1
496,0
497,1
498,0
499,1
500,2
501,2
502,0
503,0
504,0
505,1
506,0
507,0
508,1
509,0
510,2
511,2
