channel,counts
0,43020
1,3
2,2
3,2
4,3
5,4593
6,6424
7,4882
8,3296
9,2400
10,1908
11,1696
12,1435
13,1255
14,1138
15,968
16,946
17,849
18,789
19,781
20,712
21,652
22,600
23,570
24,530
25,480
26,460
27,439
28,413
29,391
30,367
31,362
32,358
33,289
34,284
35,246
36,232
37,234
38,207
39,186
40,162
41,157
42,128
43,109
44,125
45,82
46,89
47,79
48,95
49,66
50,69
51,57
52,47
53,49
54,38
55,51
56,31
57,30
58,22
59,28
60,28
61,25
62,22
63,18
64,15
65,9
66,18
67,9
68,8
69,10
70,5
71,8
72,5
73,5
74,2
75,5
76,7
77,1
78,3
79,7
80,2
81,2
82,4
83,4
84,1
85,2
86,5
87,2
88,0
89,2
90,1
91,6
92,3
93,6
94,2
95,3
96,2
97,4
98,4
99,2
100,0
101,2
102,4
103,3
104,1
105,1
106,2
107,1
108,1
109,0
110,1
111,1
112,2
113,3
114,1
115,1
116,1
117,2
118,2
119,1
120,1
121,3
122,1
123,1
124,1
125,2
126,0
127,1
128,0
129,2
130,1
131,3
132,1
133,1
134,0
135,3
136,2
137,4
138,0
139,1
140,2
141,0
142,0
143,3
144,1
145,2
146,0
147,3
148,2
149,3
150,0
151,1
152,0
153,0
154,2
155,1
156,2
157,2
158,1
159,1
160,2
161,0
162,1
163,0
164,1
165,1
166,1
167,1
168,1
169,3
170,1
171,0
172,1
173,1
174,0
175,1
176,0
177,0
178,1
179,2
180,3
181,1
182,0
183,1
184,2
185,0
186,0
187,2
188,0
189,0
190,0
191,0
192,1
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,2
201,1
202,2
203,0
204,1
205,2
206,3
207,3
208,1
209,1
210,0
211,2
212,2
213,0
214,0
215,3
216,1
217,0
218,0
219,0
220,2
221,0
222,1
223,1
224,1
225,0
226,1
227,1
228,2
229,0
230,1
231,0
232,0
233,0
234,0
235,1
236,0
237,0
238,1
239,1
240,0
241,0
242,0
243,1
244,1
245,1
246,1
247,1
248,1
249,2
250,1
251,0
252,1
253,1
254,1
255,1
256,0
257,1
258,2
259,1
260,0
261,1
262,0
263,0
264,0
265,1
266,4
267,2
268,1
269,3
270,1
271,1
272,1
273,1
274,0
275,1
276,1
277,2
278,2
279,0
280,0
281,1
282,1
283,1
284,1
285,0
286,1
287,0
288,1
289,1
290,1
291,2
292,0
293,1
294,0
295,1
296,3
297,2
298,0
299,3
300,1
301,0
302,1
303,3
304,2
305,1
306,0
307,1
308,2
309,1
310,2
311,2
312,1
313,2
314,2
315,1
316,0
317,4
318,3
319,2
320,3
321,4
322,6
323,4
324,9
325,6
326,9
327,11
328,10
329,9
330,14
331,16
332,17
333,20
334,24
335,21
336,33
337,30
338,22
339,29
340,31
341,35
342,35
343,28
344,31
345,37
346,32
347,27
348,32
349,32
350,24
351,16
352,14
353,9
354,8
355,12
356,7
357,8
358,3
359,5
360,4
361,4
362,5
363,1
364,5
365,4
366,1
367,3
368,1
369,4
370,1
371,4
372,0
373,4
374,0
375,1
376,0
377,1
378,3
379,1
380,3
381,2
382,0
383,1
384,1
385,0
386,0
387,0
388,2
389,0
390,1
391,2
392,1
393,2
394,2
395,0
396,1
397,0
398,1
399,1
400,1
401,1
402,0
403,0
404,0
405,1
406,1
407,0
408,1
409,1
410,1
411,2
412,3
413,0
414,1
415,0
416,0
417,3
418,0
419,0
420,3
421,0
422,0
423,1
424,0
425,0
426,1
427,2
428,0
429,1
430,2
431,2
432,0
433,2
434,1
435,0
436,2
437,0
438,1
439,0
440,0
441,1
442,0
443,0
444,0
445,1
446,1
447,0
448,0
449,0
450,1
451,1
452,0
453,1
454,1
455,0
456,1
457,0
458,0
459,1
460,2
461,0
462,1
463,0
464,0
465,0
466,0
467,1
468,1
469,1
470,0
471,1
472,0
473,2
474,1
475,0
476,2
477,0
478,1
479,0
480,0
481,0
482,1
483,0
484,0
485,1
486,0
487,0
488,0
489,1
490,0
491,1
492,1
493,1
494,0
495,0
496,0
497,2
498,1
499,1
500,0
501,0
502,0
503,0
504,1
505,2
506,0
507,0
508,2
509,0
510,0
511,0
