channel,counts
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,117
11,108
12,70
13,60
14,42
15,42
16,38
17,27
18,23
19,25
20,35
21,29
22,22
23,15
24,32
25,23
26,24
27,19
28,21
29,18
30,23
31,22
32,19
33,23
34,17
35,12
36,22
37,17
38,14
39,19
40,16
41,22
42,16
43,18
44,18
45,17
46,16
47,14
48,10
49,21
50,11
51,16
52,18
53,13
54,16
55,12
56,20
57,20
58,14
59,14
60,12
61,20
62,10
63,9
64,16
65,9
66,14
67,15
68,14
69,23
70,19
71,16
72,5
73,20
74,16
75,21
76,12
77,12
78,16
79,19
80,15
81,16
82,12
83,24
84,23
85,19
86,30
87,23
88,14
89,32
90,32
91,27
92,22
93,37
94,56
95,83
96,80
97,79
98,80
99,74
100,91
101,83
102,90
103,86
104,106
105,88
106,109
107,89
108,94
109,80
110,69
111,80
112,74
113,68
114,71
115,63
116,75
117,71
118,94
119,82
120,70
121,73
122,53
123,75
124,67
125,62
126,60
127,54
128,68
129,66
130,76
131,72
132,70
133,72
134,78
135,69
136,66
137,76
138,59
139,63
140,72
141,69
142,66
143,79
144,55
145,67
146,70
147,68
148,64
149,63
150,66
151,62
152,56
153,58
154,69
155,70
156,69
157,47
158,53
159,53
160,56
161,53
162,42
163,73
164,63
165,45
166,63
167,56
168,59
169,50
170,57
171,64
172,48
173,62
174,71
175,53
176,55
177,62
178,55
179,57
180,61
181,56
182,44
183,53
184,48
185,45
186,46
187,41
188,45
189,66
190,64
191,58
192,41
193,56
194,60
195,44
196,60
197,55
198,58
199,47
200,47
201,64
202,61
203,55
204,55
205,45
206,45
207,46
208,54
209,60
210,52
211,44
212,52
213,50
214,54
215,46
216,46
217,48
218,49
219,46
220,37
221,47
222,42
223,59
224,45
225,38
226,62
227,42
228,42
229,39
230,42
231,59
232,46
233,40
234,49
235,57
236,42
237,38
238,46
239,44
240,39
241,40
242,52
243,49
244,53
245,39
246,53
247,47
248,52
249,42
250,50
251,44
252,47
253,51
254,45
255,54
256,35
257,41
258,34
259,47
260,50
261,43
262,52
263,42
264,45
265,50
266,42
267,48
268,47
269,52
270,42
271,45
272,50
273,42
274,45
275,35
276,40
277,45
278,49
279,55
280,47
281,53
282,56
283,52
284,54
285,56
286,55
287,69
288,67
289,62
290,63
291,80
292,66
293,93
294,93
295,71
296,63
297,84
298,68
299,68
300,71
301,83
302,92
303,94
304,90
305,81
306,84
307,76
308,88
309,87
310,81
311,94
312,86
313,81
314,83
315,83
316,80
317,65
318,82
319,101
320,83
321,88
322,76
323,101
324,104
325,109
326,94
327,100
328,104
329,109
330,96
331,88
332,109
333,114
334,113
335,112
336,109
337,112
338,111
339,129
340,123
341,131
342,123
343,123
344,135
345,134
346,153
347,158
348,144
349,162
350,154
351,195
352,201
353,206
354,239
355,246
356,295
357,312
358,318
359,390
360,390
361,464
362,489
363,566
364,618
365,624
366,742
367,759
368,787
369,819
370,850
371,895
372,960
373,1000
374,958
375,1076
376,980
377,1094
378,1111
379,1152
380,1198
381,1315
382,1326
383,1463
384,1395
385,1301
386,1326
387,1398
388,1312
389,1163
390,1022
391,850
392,679
393,557
394,388
395,279
396,180
397,114
398,67
399,40
400,33
401,16
402,9
403,13
404,11
405,11
406,12
407,2
408,10
409,8
410,7
411,5
412,10
413,12
414,5
415,11
416,7
417,9
418,8
419,7
420,9
421,3
422,10
423,4
424,2
425,7
426,11
427,7
428,7
429,3
430,6
431,2
432,3
433,6
434,12
435,6
436,6
437,5
438,1
439,5
440,4
441,8
442,7
443,4
444,4
445,4
446,2
447,3
448,4
449,4
450,6
451,7
452,0
453,2
454,6
455,2
456,4
457,5
458,8
459,3
460,1
461,3
462,5
463,2
464,5
465,3
466,5
467,6
468,2
469,1
470,2
471,5
472,3
473,2
474,5
475,4
476,2
477,6
478,8
479,3
480,2
481,9
482,3
483,3
484,0
485,5
486,3
487,4
488,2
489,1
490,3
491,1
492,3
493,6
494,4
495,2
496,4
497,3
498,3
499,3
500,2
501,3
502,1
503,6
504,5
505,3
506,2
507,6
508,3
509,4
510,1
511,8
