channel,counts
0,1048485
1,240
2,365
3,123
4,49
5,73
6,52
7,37
8,129497
9,55026
10,86168
11,72636
12,33595
13,60627
14,35220
15,26543
16,51108
17,18597
18,29487
19,31411
20,15831
21,31834
22,18827
23,15174
24,29051
25,11324
26,18449
27,19077
28,9941
29,20618
30,11658
31,10043
32,18917
33,7687
34,12854
35,12544
36,6643
37,13705
38,7301
39,6721
40,11365
41,4480
42,7548
43,7056
44,3823
45,7901
46,3925
47,3860
48,6256
49,2562
50,4424
51,3917
52,2163
53,4377
54,2106
55,2214
56,3399
57,1417
58,2488
59,2047
60,1164
61,2373
62,1135
63,1274
64,1826
65,777
66,1387
67,1079
68,635
69,1342
70,578
71,694
72,954
73,406
74,726
75,546
76,330
77,673
78,307
79,395
80,504
81,217
82,389
83,288
84,181
85,415
86,150
87,207
88,237
89,114
90,224
91,156
92,101
93,197
94,80
95,119
96,131
97,65
98,131
99,86
100,58
101,116
102,44
103,68
104,73
105,38
106,82
107,52
108,38
109,72
110,31
111,50
112,58
113,28
114,55
115,20
116,15
117,40
118,21
119,35
120,30
121,15
122,32
123,18
124,14
125,42
126,16
127,26
128,25
129,15
130,42
131,16
132,15
133,25
134,14
135,25
136,20
137,10
138,19
139,13
140,12
141,20
142,9
143,16
144,16
145,9
146,21
147,11
148,11
149,18
150,10
151,19
152,15
153,8
154,22
155,10
156,10
157,21
158,9
159,15
160,19
161,10
162,15
163,8
164,9
165,18
166,7
167,11
168,17
169,10
170,17
171,8
172,10
173,20
174,8
175,13
176,13
177,8
178,15
179,9
180,12
181,17
182,7
183,13
184,14
185,9
186,23
187,8
188,11
189,24
190,8
191,11
192,12
193,8
194,22
195,9
196,14
197,19
198,11
199,25
200,9
201,6
202,23
203,7
204,11
205,10
206,6
207,15
208,11
209,9
210,16
211,8
212,13
213,9
214,4
215,10
216,4
217,4
218,18
219,5
220,9
221,8
222,5
223,17
224,9
225,8
226,12
227,4
228,8
229,6
230,4
231,11
232,9
233,8
234,14
235,5
236,9
237,11
238,6
239,18
240,6
241,6
242,5
243,6
244,13
245,10
246,5
247,13
248,6
249,6
250,9
251,4
252,9
253,11
254,5
255,6
256,6
257,6
258,15
259,6
260,11
261,6
262,3
263,8
264,7
265,8
266,13
267,7
268,14
269,1
270,1
271,11
272,6
273,7
274,8
275,5
276,12
277,10
278,6
279,9
280,2
281,4
282,17
283,8
284,15
285,6
286,4
287,16
288,6
289,9
290,8
291,5
292,12
293,11
294,7
295,24
296,7
297,11
298,13
299,7
300,17
301,13
302,10
303,17
304,5
305,8
306,16
307,7
308,12
309,12
310,9
311,23
312,8
313,13
314,10
315,6
316,17
317,12
318,9
319,10
320,6
321,11
322,16
323,9
324,22
325,11
326,9
327,21
328,9
329,16
330,11
331,7
332,19
333,10
334,9
335,15
336,7
337,12
338,16
339,7
340,8
341,11
342,11
343,24
344,12
345,23
346,12
347,8
348,28
349,14
350,15
351,13
352,9
353,21
354,21
355,12
356,20
357,14
358,16
359,29
360,16
361,33
362,28
363,18
364,61
365,41
366,52
367,105
368,55
369,114
370,103
371,66
372,218
373,110
374,146
375,248
376,131
377,275
378,235
379,152
380,502
381,209
382,296
383,469
384,239
385,495
386,403
387,264
388,645
389,249
390,378
391,462
392,230
393,468
394,319
395,224
396,484
397,171
398,265
399,262
400,125
401,238
402,112
403,84
404,143
405,45
406,71
407,77
408,37
409,67
410,48
411,39
412,64
413,31
414,52
415,43
416,22
417,45
418,32
419,28
420,54
421,18
422,29
423,32
424,19
425,49
426,13
427,12
428,33
429,12
430,20
431,13
432,7
433,19
434,11
435,11
436,15
437,6
438,10
439,17
440,9
441,16
442,4
443,4
444,9
445,4
446,7
447,12
448,6
449,14
450,7
451,7
452,9
453,3
454,5
455,5
456,3
457,13
458,4
459,4
460,9
461,5
462,10
463,7
464,4
465,13
466,5
467,6
468,6
469,3
470,8
471,5
472,3
473,10
474,3
475,4
476,13
477,5
478,7
479,7
480,5
481,10
482,4
483,5
484,8
485,4
486,10
487,5
488,4
489,12
490,5
491,9
492,8
493,4
494,10
495,10
496,8
497,11
498,4
499,7
500,8
501,4
502,7
503,4
504,3
505,10
506,3
507,5
508,7
509,3
510,6
511,7
